set_num,name,year,theme_id,num_parts,current_price,list_price
70000-1,Razcal's Glider,2013.0,571.0,108.0,9.7053,0.0
7000-1,Baby Ankylosaurus,2001.0,386.0,37.0,15.0,0.0
70001-1,Crawley’s Claw Ripper,2013.0,571.0,138.0,14.5704,0.0
70002-1,Lennox' Lion Attack,2013.0,571.0,229.0,24.85,0.0
70003-1,Eris' Eagle Interceptor,2013.0,571.0,345.0,29.99,0.0
70004-1,Wakz' Pack Tracker,2013.0,571.0,295.0,30.0,0.0
70005-1,Laval's Royal Fighter,2013.0,571.0,416.0,0.0,0.0
70006-1,Cragger’s Command Ship,2013.0,571.0,607.0,93.4917,0.0
70007-1,Eglor's Twin Bike,2013.0,571.0,224.0,28.0,0.0
70008-1,Gorzan’s Gorilla Striker,2013.0,571.0,503.0,59.99,0.0
70009-1,Worriz’s Combat Lair,2013.0,571.0,657.0,84.0,0.0
700-1,10 x 20 Brickplate,1966.0,371.0,6.0,0.0,0.0
70010-1,The Lion CHI Temple,2013.0,571.0,1257.0,218.4,0.0
7001-1,Baby Iguanodon,2001.0,386.0,23.0,0.0,0.0
700.1.1-1,Individual 2 x 4 Bricks,1950.0,371.0,10.0,0.0,0.0
70011-1,Eagles’ Castle,2013.0,572.0,372.0,37.99,0.0
700.1-2,Gift Package,1957.0,366.0,0.0,0.0,0.0
700.1.2-1,Individual 2 x 2 Bricks,1950.0,371.0,9.0,0.0,0.0
70012-1,Rubber Bands,1985.0,453.0,20.0,0.0,0.0
70012-2,Razar’s CHI Raider,2013.0,571.0,412.0,29.1158,0.0
70013-1,Equila's Ultra Striker,2013.0,571.0,340.0,20.0,0.0
700.1.4-1,Individual 1 x 2 Bricks,1953.0,371.0,1.0,0.0,0.0
70014-1,The Croc Swamp Hideout,2013.0,571.0,645.0,0.0,0.0
700.16-1,Individual 2 x 8 Bricks,1954.0,371.0,5.0,0.0,0.0
700.20-1,Individual 2 x 10 Bricks,1954.0,371.0,5.0,0.0,0.0
7002-1,Baby Brachiosaurus,2001.0,386.0,31.0,13.49,0.0
700.2-2,Gift Package,1957.0,366.0,0.0,0.0,0.0
700.24-1,Individual 2 x 12 Bricks,1954.0,371.0,5.0,0.0,0.0
700.28-1,Individual 2 x 14 Bricks,1954.0,371.0,5.0,0.0,0.0
7003-1,Baby Dimetrodon,2001.0,386.0,20.0,0.0,0.0
700.3.4-1,Individual 2 x 3 Bricks,1953.0,371.0,5.0,0.0,0.0
700.3A-2,Gift Package,1957.0,372.0,0.0,0.0,0.0
7009-1,The Final Joust,2007.0,193.0,62.0,0.0,0.0
700.A-1,Automatic Binding Bricks Small Brick Set (Lego Mursten),1950.0,366.0,24.0,0.0,0.0
700.B-1,Early LEGO Windows/Doors (without Glass),1953.0,371.0,12.0,0.0,0.0
700.B.1-1,Individual 1 x 4 x 2 Window (without glass),1950.0,371.0,7.0,0.0,0.0
700.B.2-1,Individual 1 x 2 x 3 Window (without glass),1950.0,371.0,7.0,0.0,0.0
700.B.3-1,Individual 1 x 2 x 2 Window (without glass),1950.0,371.0,7.0,0.0,0.0
700.B.4-1,Individual 1 x 2 x 4 Door (without glass),1950.0,371.0,7.0,0.0,0.0
700.C-1,Tall Classic Windows/Door (with Glass),1954.0,371.0,24.0,0.0,0.0
700.C.1-1,Individual 1 x 6 x 4 Panorama Window (with glass),1954.0,371.0,4.0,0.0,0.0
700.C.2-1,Individual 1 x 6 x 3 3-Pane Window (with glass),1954.0,371.0,4.0,0.0,0.0
700.C.3-1,Individual 1 x 6 x 3 Shutter Window (with glass),1954.0,371.0,4.0,0.0,0.0
700.C.4-1,Individual 1 x 4 x 3 Window (with glass),1954.0,371.0,4.0,0.0,0.0
700.C.5-1,Individual 1 x 3 x 3 Window (with glass),1954.0,371.0,4.0,0.0,0.0
700.C.6-1,Individual 1 x 2 x 4 Door (with glass),1954.0,371.0,4.0,0.0,0.0
700.F-1,Automatic Binding Bricks - Small Brick Set (Lego Mursten),1953.0,371.0,48.0,0.0,0.0
700GP0-1,Gift Package,1957.0,372.0,244.0,0.0,0.0
700GP5-1,Gift Package (Lego Mursten),1954.0,372.0,54.0,0.0,0.0
700GP6-1,Gift Package (Lego Mursten),1954.0,372.0,46.0,0.0,0.0
700GP6-2,Gift Package,1957.0,372.0,46.0,0.0,0.0
700.H-1,Individual 4 x 4 Corner Bricks,1954.0,371.0,5.0,0.0,0.0
700K-1,Kindergarten LEGO Set,1960.0,513.0,476.0,0.0,0.0
700L-1,Empty Kindergarten LEGO Box,1961.0,513.0,1.0,0.0,0.0
70100-1,Ring of Fire,2013.0,572.0,78.0,9.918,0.0
70101-1,Target Practice,2013.0,572.0,101.0,7.99,0.0
70102-1,CHI Waterfall,2013.0,572.0,106.0,12.99,0.0
70103-1,Boulder Bowling,2013.0,572.0,93.0,15.0,0.0
70104-1,Jungle Gates,2013.0,572.0,81.0,8.0,0.0
70105-1,Nest Dive,2013.0,572.0,97.0,7.0,0.0
70106-1,Ice Tower,2013.0,572.0,101.0,7.49,0.0
70107-1,Skunk Attack,2013.0,572.0,97.0,11.0974,0.0
70108-1,Royal Roost,2013.0,572.0,100.0,17.0,0.0
70109-1,Whirling Vines,2013.0,572.0,77.0,0.0,0.0
701-1,Hinges,1984.0,443.0,3.0,0.0,0.0
70110-1,Tower Target,2013.0,572.0,86.0,5.0,0.0
70111-1,Swamp Jump,2013.0,572.0,86.0,11.0337,0.0
70112-1,Croc Chomp,2013.0,572.0,100.0,15.99,0.0
70113-1,CHI Battles,2013.0,572.0,92.0,6.83,0.0
70114-1,Sky Joust,2013.0,572.0,117.0,0.0,0.0
70115-1,Ultimate Speedor Tournament,2013.0,572.0,236.0,22.0,0.0
70123-1,Lion Legend Beast,2014.0,574.0,119.0,24.99,0.0
70124-1,Eagle Legend Beast,2014.0,574.0,103.0,18.75,0.0
70125-1,Gorilla Legend Beast,2014.0,574.0,107.0,25.0,0.0
70126-1,Crocodile Legend Beast,2014.0,574.0,120.0,24.99,0.0
70127-1,Wolf Legend Beast,2014.0,574.0,109.0,24.99,0.0
70128-1,Braptor's Wing Striker,2014.0,571.0,145.0,16.05,0.0
70129-1,Lavertus' Twin Blade,2014.0,571.0,181.0,21.25,0.0
701-3,Hinges,1986.0,443.0,6.0,0.0,0.0
70130-1,Sparratus' Spider Stalker,2014.0,571.0,291.0,34.0,0.0
70131-1,Rogon's Rock Flinger,2014.0,571.0,256.0,0.0,0.0
70132-1,Scorm's Scorpion Stinger,2014.0,571.0,433.0,92.792,0.0
70133-1,Spinlyn's Cavern,2014.0,571.0,406.0,55.0,0.0
70134-1,Lavertus’ Outland Base,2014.0,571.0,681.0,75.0,0.0
70135-1,Cragger's Fire Striker,2014.0,571.0,379.0,0.0,0.0
70136-1,Banana Bash,2014.0,572.0,115.0,13.85,0.0
70137-1,Bat Strike,2014.0,572.0,91.0,14.99,0.0
70138-1,Web Dash,2014.0,571.0,69.0,18.99,0.0
70139-1,Sky Launch,2014.0,572.0,106.0,20.0,0.0
70140-1,Stinger Duel,2014.0,572.0,75.0,54.99,0.0
70141-1,Vardy's Ice Vulture Glider,2014.0,571.0,216.0,29.61,0.0
70142-1,Eris' Fire Eagle Flyer,2014.0,571.0,329.0,25.0,0.0
70143-1,Sir Fangar's Sabre-Tooth Walker,2014.0,571.0,414.0,36.3938,0.0
70144-1,Laval's Fire Lion,2014.0,571.0,448.0,85.294,0.0
70145-1,Maula’s Ice Mammoth Stomper,2014.0,571.0,598.0,124.99,0.0
70146-1,Flying Phoenix Fire Temple,2014.0,571.0,1299.0,0.0,0.0
70147-1,Sir Fangar’s Ice Fortress,2014.0,571.0,670.0,0.0,0.0
70149-1,Scorching Blades,2014.0,572.0,72.0,12.09,0.0
70150-1,Flaming Claws,2014.0,572.0,69.0,10.0,0.0
7015-1,Viking Warrior challenges the Fenris Wolf,2005.0,474.0,76.0,44.99,0.0
70151-1,Frozen Spikes,2014.0,572.0,72.0,13.5,0.0
70155-1,Inferno Pit,2014.0,572.0,69.0,13.5,0.0
70156-1,Fire vs. Ice,2014.0,572.0,92.0,18.222,0.0
70160-1,Riverside Raid,2014.0,303.0,88.0,16.136,0.0
7016-1,Viking Boat against the Wyvern Dragon,2005.0,474.0,111.0,49.9288,0.0
70161-1,Tremor Track Infiltration,2014.0,303.0,240.0,33.97,0.0
70162-1,Infearno Interception,2014.0,303.0,311.0,40.0,0.0
70163-1,Toxikita's Toxic Meltdown,2014.0,303.0,428.0,44.99,0.0
70164-1,Hurricane Heist,2014.0,303.0,586.0,46.0,0.0
70165-1,Ultra Agents Mission HQ,2014.0,303.0,1056.0,149.3116,0.0
70166-1,Spyclops Infiltration,2015.0,303.0,108.0,39.99,0.0
70167-1,Invizable Gold Getaway,2015.0,303.0,236.0,0.0,0.0
70168-1,Drillex Diamond Job,2015.0,303.0,311.0,38.88,0.0
70169-1,4x4 Agent Patrol,2015.0,303.0,473.0,36.3178,0.0
70170-1,UltraCopter vs. AntiMatter,2015.0,303.0,611.0,0.0,0.0
7017-1,Viking Catapult versus the Nidhogg Dragon,2005.0,474.0,224.0,0.0,0.0
70171-1,Ultrasonic Showdown,2015.0,303.0,184.0,0.0,0.0
70172-1,AntiMatter’s Portal Hideout,2015.0,303.0,472.0,0.0,0.0
70173-1,Ultra Agents Ocean HQ,2015.0,303.0,1201.0,0.0,0.0
7018-1,Viking Ship challenges the Midgard Serpent,2005.0,474.0,581.0,349.99,0.0
7019-1,Viking Fortress against the Fafnir Dragon,2005.0,474.0,1040.0,482.0,0.0
70200-1,CHI Laval,2013.0,573.0,55.0,0.0,0.0
7020-1,Army of Vikings with Heavy Artillery Wagon,2006.0,474.0,270.0,100.0,0.0
70201-1,CHI Eris,2013.0,573.0,67.0,16.0463,0.0
70202-1,CHI Gorzan,2013.0,573.0,58.0,21.8813,0.0
70203-1,CHI Cragger,2013.0,573.0,65.0,21.8813,0.0
70204-1,CHI Worriz,2013.0,573.0,55.0,32.822,0.0
70205-1,CHI Razar,2013.0,573.0,68.0,0.0,0.0
70206-1,CHI Laval,2014.0,573.0,49.0,0.0,0.0
70207-1,CHI Cragger,2014.0,573.0,58.0,0.0,0.0
70208-1,CHI Panthar,2014.0,573.0,59.0,0.0,0.0
70209-1,CHI Mungus,2014.0,573.0,64.0,0.0,0.0
702-1,12V Motor with Accessories Pack,1969.0,242.0,25.0,0.0,0.0
70210-1,CHI Vardy,2014.0,573.0,68.0,0.0,0.0
7021-1,Viking Double Catapult versus the Armored Ofnir Dragon,2006.0,474.0,486.0,90.0,0.0
70211-1,CHI Fluminox,2014.0,573.0,91.0,0.0,0.0
70212-1,CHI Sir Fangar,2014.0,573.0,97.0,0.0,0.0
70220-1,Strainor's Saber Cycle,2015.0,571.0,160.0,0.0,0.0
70221-1,Flinx's Ultimate Phoenix,2015.0,571.0,172.0,0.0,0.0
70222-1,Tormak's Shadow Blazer,2015.0,571.0,310.0,0.0,0.0
70223-1,Icebite's Claw Driller,2015.0,571.0,628.0,79.99,0.0
70224-1,Tiger’s Mobile Command,2015.0,571.0,710.0,0.0,0.0
70225-1,Bladvic's Rumble Bear,2015.0,571.0,414.0,45.0141,0.0
70226-1,Mammoth’s Frozen Stronghold,2015.0,571.0,619.0,0.0,0.0
70227-1,King Crominus’ Rescue,2015.0,571.0,861.0,94.491,0.0
70228-1,Vultrix's Sky Scavenger,2015.0,571.0,479.0,44.99,0.0
70229-1,Lion Tribe Pack,2015.0,571.0,78.0,18.5,0.0
702-3,Motor Wires,1984.0,443.0,2.0,0.0,0.0
70230-1,Ice Bear Tribe Pack,2015.0,571.0,75.0,29.99,0.0
70231-1,Crocodile Tribe Pack,2015.0,571.0,72.0,21.5,0.0
70232-1,Sabre Tooth Tiger Pack,2015.0,571.0,74.0,0.0,0.0
7029-1,Skeleton Ship Attack,2007.0,193.0,629.0,400.0,0.0
7030-1,Squad Car,2003.0,111.0,51.0,0.0,0.0
703-1,12V Replacement Electric Motor,1969.0,242.0,1.0,0.0,0.0
70310-1,Knighton Battle Blaster,2016.0,605.0,76.0,8.0,0.0
7031-1,Helicopter,2003.0,111.0,87.0,13.5,0.0
70311-1,Chaos Catapult,2016.0,605.0,93.0,7.4809,0.0
70312-1,Lance's Mecha Horse,2016.0,605.0,237.0,34.99,0.0
70313-1,Moltor's Lava Smasher,2016.0,605.0,187.0,29.0,0.0
70314-1,Beast Master's Chaos Chariot,2016.0,605.0,311.0,40.0,0.0
70315-1,Clay's Rumble Blade,2016.0,605.0,366.0,0.0,0.0
70316-1,Jestro’s Evil Mobile,2016.0,605.0,658.0,67.5,0.0
70317-1,The Fortrex,2016.0,605.0,1134.0,207.5703,0.0
70318-1,The Glob Lobber,2016.0,605.0,95.0,10.8251,0.0
70319-1,Macy's Thunder Mace,2016.0,605.0,201.0,0.0,0.0
70320-1,Aaron Fox's Aero-Striker V2,2016.0,605.0,301.0,36.0,0.0
7032-1,Highway Patrol & Undercover Van,2003.0,111.0,153.0,26.0,0.0
70321-1,General Magmar's Siege Machine of Doom,2016.0,605.0,514.0,74.9925,0.0
70322-1,Axl’s Tower Carrier,2016.0,605.0,668.0,0.0,0.0
70323-1,Jestro’s Volcano Lair,2016.0,605.0,1184.0,0.0,0.0
70324-1,Merlok's Library 2.0,2016.0,605.0,257.0,32.0,0.0
70325-1,Infernox captures the Queen,2016.0,605.0,251.0,45.0,0.0
70326-1,The Black Knight Mech,2016.0,605.0,529.0,57.99,0.0
70327-1,The King's Mech,2016.0,605.0,354.0,87.99,0.0
703-3,Battery Box,1984.0,443.0,1.0,0.0,0.0
70330-1,ULTIMATE Clay,2016.0,605.0,72.0,0.0,0.0
7033-1,Armored Car Action,2003.0,111.0,179.0,72.9377,0.0
70331-1,Ultimate Macy,2016.0,605.0,101.0,17.952,0.0
70332-1,Ultimate Aaron,2016.0,605.0,82.0,0.0,0.0
70333-1,Ultimate Robin,2016.0,605.0,75.0,9.6,0.0
70334-1,Ultimate Beast Master,2016.0,605.0,64.0,13.775,0.0
70335-1,Ultimate Lavaria,2016.0,605.0,69.0,8.0,0.0
70336-1,Ultimate Axl,2016.0,605.0,69.0,10.3732,0.0
70337-1,Ultimate Lance,2016.0,605.0,75.0,15.0,0.0
70338-1,Ultimate General Magmar,2016.0,605.0,64.0,9.6322,0.0
70339-1,Ultimate Flama,2016.0,605.0,68.0,21.825,0.0
7034-1,Surveillance Truck,2003.0,111.0,260.0,0.0,0.0
70347-1,King's Guard Artillery,2017.0,605.0,98.0,15.0,0.0
70348-1,Lance's Twin Jouster,2017.0,605.0,215.0,0.0,0.0
70349-1,Ruina's Lock & Roller,2017.0,605.0,200.0,25.0,0.0
70350-1,The Three Brothers,2017.0,605.0,266.0,18.0,0.0
7035-1,Police HQ,2003.0,111.0,422.0,0.0,0.0
70351-1,Clay's Falcon Fighter Blaster,2017.0,605.0,520.0,60.1331,0.0
70352-1,Jestro's Headquarters,2017.0,605.0,816.0,135.0,0.0
70358-1,Aaron's Stone Destroyer,2017.0,605.0,245.0,0.0,0.0
70359-1,Lance vs. lightning,2017.0,605.0,252.0,50.0,0.0
7036-1,Dwarves' Mine,2008.0,193.0,569.0,255.109,0.0
70362-1,Battle Suit Clay,2017.0,605.0,79.0,0.0,0.0
70363-1,Battle Suit Macy,2017.0,605.0,66.0,19.99,0.0
70364-1,Battle Suit Aaron,2017.0,605.0,80.0,0.0,0.0
70365-1,Battle Suit Axl,2017.0,605.0,87.0,11.95,0.0
70366-1,Battle Suit Lance,2017.0,605.0,83.0,20.0,0.0
7037-1,Tower Raid,2008.0,193.0,364.0,188.0,0.0
70372-1,Combo NEXO Powers Wave 1,2017.0,605.0,5.0,5.0,0.0
7038-1,Troll Assault Wagon,2008.0,193.0,161.0,88.88,0.0
70400-1,Forest Ambush,2013.0,186.0,90.0,38.0,0.0
7040-1,Dwarves' Mine Defender,2008.0,193.0,86.0,0.0,0.0
70401-1,Gold Getaway,2013.0,186.0,200.0,50.0,0.0
70402-1,The Gatehouse Raid,2013.0,186.0,247.0,119.99,0.0
70403-1,Dragon Mountain,2013.0,186.0,380.0,190.0,0.0
70404-1,King’s Castle,2013.0,186.0,999.0,324.95,0.0
70409-1,Shipwreck Defense,2015.0,154.0,84.0,45.0,0.0
704-1,12V Sleeper (Track) Contacts for Old Motor Type I and II,1969.0,242.0,2.0,0.0,0.0
70410-1,Soldiers Outpost,2015.0,154.0,164.0,74.99,0.0
7041-1,Troll Battle Wheel,2008.0,193.0,505.0,143.178,0.0
70411-1,Treasure Island,2015.0,154.0,181.0,74.99,0.0
70412-1,Soldiers Fort,2015.0,154.0,234.0,149.99,0.0
70413-1,The Brick Bounty,2015.0,154.0,743.0,296.955,0.0
7042-1,Dune Patrol,2004.0,107.0,37.0,0.0,0.0
7043-1,Firefighter,2004.0,108.0,68.0,14.9312,0.0
704-4,Replacement Motor,1984.0,443.0,1.0,0.0,0.0
7044-1,Rescue Chopper,2004.0,107.0,205.0,0.0,0.0
7045-1,Hovercraft Hideout,2003.0,110.0,273.0,45.0,0.0
7046-1,Fire Command Craft,2004.0,108.0,271.0,0.0,0.0
7047-1,Coast Watch HQ,2003.0,107.0,366.0,130.0,0.0
7048-1,Troll Warship,2008.0,193.0,490.0,412.0,0.0
7049-1,Alien Striker,2011.0,127.0,42.0,19.5,0.0
70500-1,Kai's Fire Mech,2013.0,435.0,101.0,60.0,0.0
7050-1,Alien Defender,2011.0,127.0,104.0,21.0,0.0
70501-1,Samurai Bike,2013.0,435.0,210.0,0.0,0.0
70502-1,Cole's Power Drill,2013.0,435.0,170.0,79.98,0.0
70503-1,Golden Dragon,2013.0,435.0,253.0,89.99,0.0
70504-1,Garmatron,2013.0,435.0,327.0,142.3615,0.0
70505-1,Temple of Light,2013.0,435.0,563.0,135.0,0.0
705-1,Motor Bushings,1969.0,242.0,4.0,0.0,0.0
7051-1,Tripod Invader,2011.0,127.0,165.0,80.0,0.0
7052-1,UFO Abduction,2011.0,127.0,210.0,109.99,0.0
705-4,Digger Bucket,1984.0,443.0,3.0,0.0,0.0
70588-1,Titanium Ninja Tumbler,2016.0,435.0,336.0,75.0,0.0
70589-1,Rock Roader,2016.0,435.0,406.0,64.5,0.0
70590-1,Airjitzu Battle Grounds,2016.0,436.0,652.0,0.0,0.0
70591-1,Kryptarium Prison Breakout,2016.0,435.0,202.0,48.0,0.0
70592-1,Salvage M.E.C.,2016.0,435.0,430.0,27.0,0.0
70593-1,The Green NRG Dragon,2016.0,435.0,560.0,75.99,0.0
70594-1,The Lighthouse Siege,2016.0,435.0,761.0,199.0,0.0
70595-1,Ultra Stealth Raider,2016.0,435.0,1076.0,0.0,0.0
70596-1,Samurai X Cave Chaos,2016.0,435.0,1233.0,0.0,0.0
70599-1,Cole's Dragon,2016.0,435.0,94.0,22.0,0.0
70600-1,Ninja Bike Chase,2016.0,435.0,231.0,34.35,0.0
70601-1,Sky Shark,2016.0,435.0,221.0,50.0,0.0
70602-1,Jay’s Elemental Dragon,2016.0,435.0,350.0,85.0735,0.0
70603-1,Raid Zeppelin,2016.0,435.0,293.0,100.0,0.0
70604-1,Tiger Widow Island,2016.0,435.0,408.0,0.0,0.0
70605-1,Misfortune’s Keep,2016.0,435.0,753.0,225.0,0.0
706-1,12V Rail Contact Wire with Transformer Connector,1969.0,242.0,1.0,0.0,0.0
70621-1,The Vermillion Attack,2017.0,435.0,75.0,40.0,0.0
70622-1,Desert Lightning,2017.0,435.0,192.0,50.0,0.0
70623-1,Destiny's Shadow,2017.0,435.0,344.0,85.0,0.0
70624-1,Vermillion Invader,2017.0,435.0,304.0,50.0,0.0
70625-1,Samurai VXL,2017.0,435.0,414.0,109.95,0.0
70626-1,Dawn of Iron Doom,2017.0,435.0,680.0,309.0805,0.0
70627-1,Dragon's Forge,2017.0,435.0,1118.0,230.0,0.0
706-3,12V Rail Contact Wire with Transformer Connector with Cap,1974.0,242.0,1.0,0.0,0.0
706-4,Crane Grab Assembly,1984.0,443.0,3.0,0.0,0.0
7065-1,Alien Mothership,2011.0,127.0,415.0,115.0,0.0
7066-1,Earth Defense HQ,2011.0,127.0,877.0,190.0,0.0
7067-1,Jet-Copter Encounter,2011.0,127.0,373.0,58.99,0.0
70700-1,Space Swarmer,2013.0,146.0,86.0,20.5303,0.0
7070-1,Catapult Raft,2004.0,286.0,23.0,13.2,0.0
70701-1,Swarm Interceptor,2013.0,146.0,217.0,48.95,0.0
70702-1,Warp Stinger,2013.0,146.0,307.0,37.047,0.0
70703-1,Star Slicer,2013.0,146.0,311.0,63.0,0.0
70704-1,Vermin Vaporizer,2013.0,146.0,504.0,76.99,0.0
70705-1,Bug Obliterator,2013.0,146.0,709.0,74.99,0.0
70706-1,Crater Creeper,2013.0,146.0,172.0,18.99,0.0
70707-1,CLS-89 Eradicator Mech,2013.0,146.0,439.0,65.99,0.0
70708-1,Hive Crawler,2013.0,146.0,558.0,100.0,0.0
70709-1,Galactic Titan,2013.0,146.0,1010.0,145.6874,0.0
707-1,Tile Brick Assortment,1984.0,443.0,50.0,0.0,0.0
7071-1,Treasure Island,2004.0,286.0,30.0,0.0,0.0
70720-1,Hover Hunter,2014.0,435.0,79.0,29.8623,0.0
7072-1,Captain Kragg's Pirate Boat,2004.0,286.0,41.0,50.0,0.0
70721-1,Kai Fighter,2014.0,435.0,195.0,29.0,0.0
70722-1,OverBorg Attack,2013.0,435.0,208.0,0.0,0.0
70723-1,Thunder Raider,2014.0,435.0,333.0,89.991,0.0
70724-1,NinjaCopter,2014.0,435.0,514.0,107.991,0.0
70725-1,Nindroid MechDragon,2014.0,435.0,689.0,146.9279,0.0
70726-1,Destructoid,2014.0,435.0,252.0,0.0,0.0
70727-1,X-1 Ninja Charger,2014.0,435.0,425.0,0.0,0.0
70728-1,Battle for Ninjago City,2014.0,435.0,1216.0,215.0,0.0
70730-1,Chain Cycle Ambush,2015.0,435.0,298.0,43.3004,0.0
7073-1,Pirate Dock,2004.0,286.0,63.0,0.0,0.0
70731-1,Jay Walker One,2015.0,435.0,385.0,0.0,0.0
70732-1,City of Stiix,2015.0,435.0,1067.0,298.0,0.0
70733-1,Blaster Bike,2015.0,435.0,211.0,79.2,0.0
70734-1,Master Wu Dragon,2015.0,435.0,575.0,113.48,0.0
70735-1,Ronin R.E.X.,2015.0,435.0,545.0,100.0,0.0
70736-1,Attack of the Morro Dragon,2015.0,435.0,655.0,60.3,0.0
70737-1,Titan Mech Battle,2015.0,435.0,749.0,0.0,0.0
70738-1,Final Flight of Destiny’s Bounty,2015.0,435.0,1256.0,385.0,0.0
70739-1,Airjitzu Kai Flyer,2015.0,436.0,47.0,24.0,0.0
70740-1,Airjitzu Jay Flyer,2015.0,436.0,46.0,28.0,0.0
7074-1,Skull Island,2004.0,286.0,81.0,0.0,0.0
70741-1,Airjitzu Cole Flyer,2015.0,436.0,46.0,25.0,0.0
70742-1,Airjitzu Zane Flyer,2015.0,436.0,43.0,34.95,0.0
70743-1,Airjitzu Morro Flyer,2015.0,436.0,47.0,0.0,0.0
70744-1,Airjitzu Wrayth Flyer,2015.0,436.0,43.0,23.5,0.0
70745-1,Anacondrai Crusher,2015.0,435.0,218.0,0.0,0.0
70746-1,Condrai Copter Attack,2015.0,435.0,310.0,110.0,0.0
70747-1,Boulder Blaster,2015.0,435.0,234.0,59.0,0.0
70748-1,Titanium Dragon,2015.0,435.0,360.0,93.3289,0.0
70749-1,Enter the Serpent,2015.0,435.0,527.0,89.99,0.0
70750-1,Ninja DB X,2015.0,435.0,754.0,0.0,0.0
7075-1,Captain Redbeard's Pirate Ship,2004.0,286.0,139.0,0.0,0.0
70751-1,Temple of Airjitzu,2015.0,435.0,2028.0,400.5,0.0
7075-2,Captain Redbeard's Pirate Ship - Limited Edition with Motor,2004.0,286.0,2.0,0.0,0.0
70752-1,Jungle Trap,2015.0,435.0,58.0,24.99,0.0
70753-1,Lava Falls,2015.0,435.0,94.0,29.99,0.0
70754-1,Jay's Electromech,2015.0,435.0,152.0,32.8,0.0
70755-1,Jungle Raider,2015.0,435.0,187.0,36.7079,0.0
70756-1,Dojo Showdown,2015.0,435.0,214.0,125.0,0.0
70778-1,Protector of Jungle,2015.0,360.0,70.0,0.0,0.0
70779-1,Protector of Stone,2015.0,360.0,73.0,0.0,0.0
70780-1,Protector of Water,2015.0,360.0,71.0,11.0,0.0
7078-1,King's Battle Chariot,2009.0,193.0,103.0,72.4974,0.0
70781-1,Protector of Earth,2015.0,360.0,66.0,38.0,0.0
70782-1,Protector of Ice,2015.0,360.0,68.0,9.99,0.0
70783-1,Protector of Fire,2015.0,360.0,69.0,0.0,0.0
70784-1,Lewa - Master of Jungle,2015.0,362.0,85.0,0.0,0.0
70785-1,Pohatu - Master of Stone,2015.0,362.0,66.0,0.0,0.0
70786-1,Gali - Master of Water,2015.0,362.0,87.0,48.0,0.0
70787-1,Tahu - Master of Fire,2015.0,362.0,89.0,0.0,0.0
70788-1,Kopaka - Master of Ice,2015.0,362.0,96.0,0.0,0.0
70789-1,Onua - Master of Earth,2015.0,362.0,107.0,45.0,0.0
70790-1,Lord of Skull Spiders,2015.0,361.0,145.0,49.99,0.0
7079-1,Drawbridge Defense,2009.0,193.0,337.0,252.0,0.0
70791-1,Skull Warrior,2015.0,324.0,99.0,25.4915,0.0
70792-1,Skull Slicer,2015.0,324.0,71.0,48.0,0.0
70793-1,Skull Basher,2015.0,324.0,72.0,28.985,0.0
70794-1,Skull Scorpio,2015.0,324.0,107.0,0.0,0.0
70795-1,Mask Maker vs. Skull Grinder,2015.0,324.0,165.0,125.0,0.0
70800-1,Escape Glider,2014.0,578.0,103.0,27.0,0.0
7080-1,Scurvy Dog and Crocodile,2004.0,286.0,7.0,0.0,0.0
70801-1,Melting Room,2014.0,578.0,122.0,20.44,0.0
70802-1,Bad Cop's Pursuit,2014.0,578.0,313.0,37.3279,0.0
70803-1,Cloud Cuckoo Palace,2014.0,578.0,197.0,25.0,0.0
70804-1,Ice Cream Machine,2014.0,578.0,343.0,35.0,0.0
70805-1,Trash Chomper,2014.0,578.0,388.0,47.99,0.0
70806-1,Castle Cavalry,2014.0,578.0,423.0,43.99,0.0
70807-1,Metal Beard's Duel,2014.0,578.0,411.0,105.0,0.0
70808-1,Super Cycle Chase,2014.0,578.0,513.0,59.0277,0.0
70809-1,Lord Business’ Hideout,2014.0,578.0,736.0,65.0,0.0
708-1,12V Extension Cord Pack,1970.0,242.0,3.0,0.0,0.0
70810-1,MetalBeard’s Sea Cow,2014.0,578.0,2741.0,390.308,0.0
7081-1,Harry Hardtack and Monkey,2004.0,286.0,10.0,0.0,0.0
70811-1,The Flying Flusher,2014.0,578.0,350.0,35.0,0.0
70812-1,Creative Ambush,2014.0,578.0,473.0,37.99,0.0
70813-1,Rescue Reinforcements,2014.0,578.0,857.0,88.935,0.0
70814-1,Emmet’s Constructo-Mech,2014.0,578.0,705.0,124.8069,0.0
70815-1,Super Secret Police Dropship,2014.0,578.0,852.0,103.99,0.0
70816-1,"Benny’s Spaceship, Spaceship, SPACESHIP!",2014.0,578.0,933.0,199.9708,0.0
70817-1,Batman & Super Angry Kitty Attack,2015.0,578.0,115.0,14.7569,0.0
70818-1,Double-Decker Couch,2015.0,578.0,197.0,40.0,0.0
70819-1,Bad Cop Car Chase,2015.0,578.0,291.0,80.0,0.0
7082-1,Cannonball Jimmy and Shark,2004.0,286.0,7.0,0.0,0.0
708-3,Angle Brick / Landing Frame,1984.0,443.0,8.0,0.0,0.0
70900-1,The Joker Balloon Escape,2017.0,484.0,123.0,20.0,0.0
7090-1,Crossbow Attack,2007.0,193.0,54.0,39.99,0.0
70901-1,Mr. Freeze Ice Attack,2017.0,484.0,195.0,30.0,0.0
70902-1,Catwoman Catcycle Chase,2017.0,484.0,138.0,18.0,0.0
